years_before_2023,co2_ppmv,temp_anomaly,ch4_ppb
158593,189.076,-1.5614183522917748,407.0
158739,189.0,-1.5549009552528665,423.5
159071,188.125,-1.5483835582139585,440.0
159073,187.25,-1.5418661611750504,423.5
159549,186.375,-1.5334830786100277,407.0
159789,185.5,-1.525099996045005,411.0
160081,186.5,-1.516716913479982,415.0
160227,187.5,-1.5083338309149594,412.5
160684,189.6,-1.4999507483499368,410.0
161412,191.7,-1.491567665784914,424.0
161863,193.8,-1.483184583219891,413.0
162073,195.9,-1.4748015006548685,427.5
162394,198.0,-1.5035867664026759,442.0
162919,200.10000000000002,-1.5323720321504832,411.0
163438,202.20000000000002,-1.5611572978982906,417.0
163931,204.3,-1.589942563646098,405.0
164047,200.4,-1.6187278293939054,393.0
164407,196.5,-1.6475130951417127,388.5
164622,195.52,-1.6762983608895201,384.0
165073,194.54,-1.7050836266373275,404.0
165221,193.56,-1.6743672531996294,424.0
165806,192.57999999999998,-1.6436508797619314,433.0
166216,191.6,-1.6129345063242333,441.0
166383,190.85,-1.5822181328865352,449.0
166857,190.1,-1.5515017594488372,464.0
166980,188.96666666666667,-1.520785386011139,479.0
167563,187.83333333333331,-1.490069012573441,495.0
167987,186.7,-1.459352639135743,495.3333333333333
168073,185.975,-1.428636265698045,495.6666666666667
168084,185.25,-1.4127413930937158,496.0
168565,184.525,-1.3968465204893865,445.0
168818,183.8,-1.3809516478850574,461.5
169074,190.2,-1.365056775280728,478.0
169587,196.6,-1.349161902676399,460.0
169626,196.8,-1.3332670300720697,442.0
170236,197.0,-1.3173721574677406,448.0
170839,197.2,-1.3014772848634113,484.0
171073,197.4,-1.2855824122590822,482.0
171420,197.60000000000002,-1.3039501948705106,480.0
172012,197.8,-1.3223179774819387,456.5
172503,197.78333333333333,-1.340685760093367,433.0
173212,197.76666666666668,-1.3590535427047954,456.0
173706,197.75,-1.3774213253162235,427.0
174073,197.73333333333332,-1.3957891079276519,442.0
174259,197.71666666666667,-1.384624633142657,457.0
174515,197.7,-1.373460158357662,464.0
174812,197.13333333333333,-1.3622956835726672,471.0
175414,196.56666666666666,-1.3511312087876721,466.0
175906,196.0,-1.3399667340026773,482.5
176102,194.1,-1.3288022592176822,499.0
176747,192.20000000000002,-1.3176377844326874,547.0
176926,190.3,-1.3064733096476924,548.0
177073,190.0,-1.2953088348626975,549.0
177324,189.70000000000002,-1.302872711553724,550.0
177606,189.4,-1.3104365882447506,547.3333333333334
177802,190.1,-1.318000464935777,544.6666666666666
177851,193.62,-1.3255643416268035,542.0
178494,197.14,-1.3331282183178301,479.0
178992,200.66,-1.3406920950088566,483.0
179650,204.17999999999998,-1.348255971699883,452.0
179946,207.7,-1.3558198483909096,464.6666666666667
180073,209.075,-1.363383725081936,477.3333333333333
180293,210.45,-1.343428671273976,490.0
181092,211.825,-1.323473617466016,496.0
181375,213.2,-1.303518563658056,496.0
181637,215.45,-1.283563509850096,496.0
182269,217.7,-1.263608456042136,512.0
182346,212.79999999999998,-1.2436534022341759,528.0
182988,207.89999999999998,-1.2236983484262158,530.0
183073,203.0,-1.2037432946182558,530.6666666666666
183330,198.1,-1.2240884472248894,531.3333333333334
183789,198.63333333333333,-1.2444335998315228,532.0
184281,199.16666666666666,-1.2647787524381564,514.0
184444,199.7,-1.2851239050447898,495.0
184928,200.44,-1.3054690576514234,476.0
185616,201.18,-1.325814210258057,459.0
186073,201.92,-1.3461593628646904,453.0
186279,202.66,-1.3425409609879284,447.0
186484,203.4,-1.3389225591111662,442.0
186985,205.225,-1.335304157234404,437.0
187489,207.05,-1.331685755357642,446.0
188004,208.875,-1.32806735348088,462.0
188510,210.7,-1.3244489516041178,443.5
188570,214.82,-1.3208305497273556,425.0
189073,218.94,-1.3172121478505936,424.0
189096,223.06,-1.2765147438414894,423.0
189674,227.18,-1.2358173398323853,432.0
189879,231.3,-1.1951199358232811,451.0
190332,231.33333333333334,-1.1544225318141772,470.0
191143,231.36666666666667,-1.113725127805073,471.0
191327,231.4,-1.073027723795969,483.5
191675,225.85000000000002,-1.0323303197868647,496.0
192037,220.3,-0.9916329157777606,501.3333333333333
192073,219.72500000000002,-0.9509355117686565,506.6666666666667
192173,219.15,-0.9106314784786301,512.0
192765,218.575,-0.8703274451886038,503.0
193147,218.0,-0.8300234118985774,498.0
193352,219.41666666666666,-0.789719378608551,493.0
193988,220.83333333333334,-0.7494153453185246,472.0
194573,222.25,-0.7091113120284983,488.0
195073,223.66666666666666,-0.6688072787384719,509.0
195136,225.08333333333334,-0.6501122978636391,530.0
195199,226.5,-0.6314173169888063,532.0
195678,223.25,-0.6127223361139736,534.0
195872,220.0,-0.5940273552391409,541.0
196177,221.28,-0.5753323743643081,548.0
196689,222.56,-0.5566373934894753,564.0
197188,223.84,-0.5379424126146425,589.0
197655,225.12,-0.5192474317398097,579.0
197660,226.4,-0.500552450864977,585.3333333333334
198073,231.33333333333334,-0.4818574699901442,591.6666666666666
198109,236.26666666666665,-0.4560084059421893,598.0
198400,241.2,-0.4301593418942343,603.5
198538,241.66666666666666,-0.40431027784627943,609.0
198977,242.13333333333333,-0.3784612137983245,668.0
199011,242.6,-0.35261214975036953,647.5
199423,243.78571428571428,-0.32676308570241464,627.0
200421,244.97142857142856,-0.3009140216544597,539.0
200814,246.15714285714284,-0.27506495760650473,530.0
201073,247.34285714285716,-0.24921589355854978,534.5
201367,248.52857142857144,-0.24488077961181398,539.0
201732,249.71428571428572,-0.24054566566507818,541.0
201825,250.9,-0.23621055171834238,503.5
202236,246.96666666666667,-0.23187543777160657,466.0
202749,243.03333333333333,-0.22754032382487077,489.0
202817,239.1,-0.22320520987813497,462.5
203325,241.93333333333334,-0.21887009593139917,436.0
203870,244.76666666666665,-0.21453498198466336,493.0
203915,247.6,-0.21019986803792756,482.6666666666667
204073,246.8,-0.20586475409119176,472.3333333333333
204424,246.0,-0.2122509815390331,462.0
204959,245.2,-0.21863720898687444,488.0
205276,244.4,-0.22502343643471578,489.0
205449,238.15,-0.23140966388255713,490.0
205648,231.9,-0.23779589133039847,498.0
205955,232.05,-0.2441821187782398,506.0
206017,232.2,-0.25056834622608115,496.5
206424,230.39999999999998,-0.2569545736739225,487.0
206432,228.6,-0.26334080112176383,493.0
206925,227.45,-0.2697270285696052,499.0
206969,226.3,-0.2761132560174465,502.5
207073,227.85000000000002,-0.28249948346528786,506.0
207313,229.4,-0.25505002012813505,509.5
207413,230.4,-0.22760055679098223,513.0
207695,231.4,-0.20015109345382945,508.5
207859,234.75,-0.17270163011667664,504.0
208181,238.1,-0.14525216677952382,507.6666666666667
208347,237.2,-0.11780270344237104,511.3333333333333
208426,234.79999999999998,-0.09035324010521822,515.0
208786,232.4,-0.06290377676806541,511.0
208894,230.0,-0.0354543134309126,518.0
209155,240.5,-0.008004850093759786,525.0
209226,241.35,0.019444613243393027,532.0
209518,242.2,0.046894076580545785,540.0
209686,243.39999999999998,0.0743435399176986,548.0
210039,244.6,0.10179300325485141,553.6666666666666
210073,244.36666666666667,0.12924246659200422,559.3333333333334
210126,244.13333333333333,0.13149297473156082,565.0
210248,243.9,0.13374348287111745,561.5
210551,245.55,0.13599399101067405,558.0
210905,247.2,0.13824449915023068,568.5
210977,249.6,0.14049500728978728,579.0
211131,252.0,0.14274551542934388,586.0
211423,249.45,0.1449960235689005,593.0
211650,246.9,0.1472465317084571,585.0
211875,243.2,0.14949703984801374,577.0
212151,239.5,0.15174754798757034,580.0
212334,248.45,0.15399805612712697,583.0
212606,257.4,0.15624856426668357,584.5
212765,253.89999999999998,0.15849907240624017,586.0
213073,250.39999999999998,0.1607495805457968,579.5
213202,246.9,0.1889074492499352,573.0
213403,243.4,0.2170653179540736,573.5
213661,246.0,0.245223186658212,574.0
214125,248.6,0.2733810553623504,591.0
214231,251.2,0.3015389240664888,576.0
214592,247.93333333333334,0.3296967927706272,561.0
215038,244.66666666666666,0.35785466147476563,569.0
215153,241.4,0.386012530178904,537.5
215504,240.85000000000002,0.4141703988830424,506.0
215985,240.3,0.4423282675871808,481.5
215988,241.06666666666666,0.4704861362913192,457.0
216073,241.83333333333334,0.4986440049954576,464.6666666666667
216379,242.6,0.465415347131583,472.3333333333333
216475,245.05,0.43218668926770837,480.0
216937,247.5,0.3989580314038338,467.0
217013,248.55,0.36572937353995916,454.0
217239,249.6,0.3325007156760846,443.0
217479,250.64999999999998,0.29927205781221,452.0
217488,251.7,0.26604339994833537,448.5
217715,251.39999999999998,0.2328147420844608,445.0
217767,251.1,0.1995860842205862,449.0
217840,249.16666666666666,0.16635742635671158,453.0
218241,247.23333333333335,0.133128768492837,460.0
218273,245.3,0.09990011062896242,477.5
218498,244.34,0.06667145276508779,495.0
218756,243.38,0.03344279490121321,461.0
219021,242.42000000000002,0.0002141370373385798,469.0
219073,241.46,-0.033014520826536,475.6666666666667
219140,240.5,-0.06235066859530672,482.3333333333333
219289,236.72857142857143,-0.09168681636407744,489.0
219566,232.95714285714286,-0.12102296413284815,508.0
219848,229.18571428571428,-0.15035911190161888,538.0
220138,225.4142857142857,-0.17969525967038957,477.0
220449,221.64285714285714,-0.2090314074391603,484.0
220752,217.87142857142857,-0.23836755520793101,491.0
221008,214.1,-0.26770370297670176,489.5
221061,214.6,-0.29703985074547246,488.0
221397,215.1,-0.32637599851424315,501.0
221717,215.6,-0.3557121462830139,495.0
221770,216.1,-0.3850482940517846,499.5
222058,213.85,-0.41438444182055534,504.0
222073,211.6,-0.44372058958932603,516.0
222361,209.35,-0.4673312009871894,528.0
222612,207.1,-0.4909418123850527,523.5
222652,207.66666666666666,-0.514552423782916,519.0
223002,208.23333333333335,-0.5381630351807793,543.0
223202,208.8,-0.5617736465786427,516.0
223339,208.0,-0.5853842579765061,489.0
223675,207.2,-0.6089948693743694,464.0
223941,206.4,-0.6326054807722328,504.0
224344,205.6,-0.6562160921700961,490.0
224405,205.27142857142857,-0.6798267035679595,476.0
224760,204.94285714285715,-0.7034373149658228,496.0
224973,204.61428571428573,-0.7270479263636861,516.0
225073,204.28571428571428,-0.7506585377615494,536.0
225979,203.95714285714286,-0.7507123485480967,556.0
226329,203.62857142857143,-0.750766159334644,532.0
226332,203.3,-0.7508199701211912,539.5
226610,207.43333333333334,-0.7508737809077385,547.0
226786,211.56666666666666,-0.7509275916942857,547.0
226922,215.7,-0.750981402480833,525.0
227258,222.29999999999998,-0.7510352132673802,503.0
227605,228.9,-0.7510890240539275,504.0
227792,235.5,-0.7511428348404747,497.5
227961,235.25,-0.751196645627022,491.0
228073,235.0,-0.7512504564135692,504.0
228320,234.75,-0.7439727433459619,517.0
228512,234.5,-0.7366950302783545,503.5
228665,233.8,-0.7294173172107471,490.0
228839,233.1,-0.7221396041431397,480.5
229015,230.95,-0.7148618910755323,471.0
229334,228.8,-0.707584178007925,473.0
229494,226.65,-0.7003064649403176,464.0
229645,224.5,-0.6930287518727102,469.0
229950,225.81666666666666,-0.6857510388051028,474.0
230254,227.13333333333333,-0.6784733257374954,506.0
230595,228.45,-0.671195612669888,456.0
230937,229.76666666666668,-0.6639178996022806,417.0
231073,231.08333333333334,-0.6566401865346733,421.0
231202,232.4,-0.6347587093815292,425.0
231283,232.70000000000002,-0.6128772322283853,429.0
231478,233.0,-0.5909957550752413,431.0
231917,233.3,-0.5691142779220973,429.0
232208,233.6,-0.5472328007689533,433.0
232264,233.9,-0.5253513236158094,436.5
232507,236.46666666666667,-0.5034698464626653,440.0
232834,239.03333333333333,-0.48158836930952137,434.0
232929,241.6,-0.4597068921563774,426.5
233126,241.85714285714286,-0.4378254150032334,419.0
233400,242.1142857142857,-0.41594393785008943,429.0
233666,242.37142857142857,-0.3940624606969454,457.0
233947,242.62857142857143,-0.3721809835438014,430.0
234073,242.88571428571427,-0.35029950639065743,428.0
234222,243.14285714285714,-0.3269957417106324,426.0
234504,243.39999999999998,-0.30369197703060735,433.0
234754,243.65714285714284,-0.28038821235058226,453.0
235010,243.9142857142857,-0.2570844476705572,519.0
235151,244.17142857142855,-0.23378068299053217,462.0
235500,244.42857142857142,-0.2104769183105071,478.0
235765,244.68571428571428,-0.18717315363048204,499.0
235993,244.94285714285712,-0.163869388950457,508.0
236063,245.2,-0.14056562427043195,494.5
236174,247.5,-0.11726185959040689,481.0
236463,249.79999999999998,-0.09395809491038182,512.0
236499,252.1,-0.07065433023035678,515.0
236684,246.75,-0.047350565550331736,518.0
236923,241.4,-0.02404680087030664,523.5
236935,242.4,-0.0007430361902815985,529.0
237065,243.4,0.022560728489743442,554.0
237073,244.4,0.04586449316976848,548.5
237181,245.4,0.07145030784880375,543.0
237382,246.4,0.09703612252783902,545.0
237464,247.4,0.12262193720687428,546.5
237505,246.325,0.14820775188590957,548.0
237838,245.25,0.17379356656494482,539.0
237947,244.175,0.19937938124398008,565.0
237978,243.1,0.22496519592301537,561.0
238054,242.29999999999998,0.25055101060205065,557.0
238182,241.5,0.27613682528108585,554.0
238391,240.7,0.30172263996012116,566.0
238488,239.9,0.3273084546391564,550.0
238498,239.1,0.3528942693181917,549.5
238714,240.4,0.37848008399722693,549.0
238827,241.7,0.40406589867626225,588.0
238921,243.0,0.4296517133552975,549.0
239021,244.29999999999998,0.45523752803433276,559.0
239081,245.6,0.480823342713368,562.0
239122,245.65,0.5064091573924032,565.0
239227,245.7,0.5319949720714385,579.0
239341,245.75,0.5575807867504738,564.0
239460,245.8,0.583166601429509,565.0
239563,246.20000000000002,0.6087524161085444,566.0
239647,246.60000000000002,0.6343382307875797,577.0
239734,247.0,0.6599240454666149,562.0
239811,247.4,0.6855098601456502,578.0
239908,248.48000000000002,0.7110956748246854,594.0
240007,249.56,0.7366814895037207,597.0
240073,250.64000000000001,0.762267304182756,594.5
240100,251.72,0.74546648565819,592.0
240263,252.8,0.7286656671336238,596.5
240286,253.42727272727274,0.7118648486090577,601.0
240376,254.05454545454546,0.6950640300844917,606.0
240464,254.6818181818182,0.6782632115599256,599.0
240652,255.3090909090909,0.6614623930353595,609.0
240744,255.93636363636364,0.6446615745107934,616.0
240834,256.56363636363636,0.6278607559862273,616.0
241010,257.1909090909091,0.6110599374616612,611.0
241098,257.8181818181818,0.5942591189370952,627.0
241177,258.44545454545454,0.5774583004125291,623.0
241352,259.07272727272726,0.5606574818879629,641.0
241406,259.7,0.5438566633633969,651.0
241451,260.4,0.5270558448388307,661.0
241690,261.09999999999997,0.5102550263142647,648.0
241763,261.8,0.4934542077896986,667.0
241827,262.5,0.4766533892651325,653.0
241928,263.2,0.45985257074056646,663.0
241980,264.78,0.44305175221600035,673.0
242050,266.36,0.4262509336914343,696.0
242119,267.94,0.4094501151668682,680.0
242271,269.52,0.3926492966423021,594.0
242351,271.1,0.37584847811773603,523.0
242429,272.68,0.3590476595931699,539.0
242583,274.26,0.3422468410686038,521.0
242670,275.84,0.32544602254403776,515.0
242746,277.42,0.30864520401947165,519.0
242758,279.0,0.29184438549490554,522.0
242906,279.3,0.2750435669703395,525.0
242996,279.6,0.25824274844577344,542.0
243073,279.9,0.24144192992120728,540.6666666666666
243211,280.2,0.20302879739306462,539.3333333333334
243419,276.9,0.16461566486492196,538.0
243511,273.59999999999997,0.12620253233677928,558.0
243779,270.3,0.08778939980863662,546.0
243995,267.0,0.04937626728049396,541.0
244194,263.7,0.010963134752351278,534.5
244228,259.9,-0.02744999777579138,528.0
244458,256.1,-0.06586313030393404,528.0
244655,252.3,-0.1042762628320767,525.5
244683,251.5,-0.14268939536021935,523.0
244923,250.70000000000002,-0.181102527888362,519.0
245130,249.9,-0.21951566041650472,510.5
245153,245.5,-0.2579287929446474,502.0
245295,241.1,-0.29634192547279004,503.0
245637,236.7,-0.33475505800093264,498.5
245668,235.125,-0.37316819052907535,494.0
245957,233.55,-0.41158132305721806,475.0
246073,231.975,-0.44999445558536066,478.6666666666667
246261,230.4,-0.4813304122875793,482.3333333333333
246266,226.73333333333335,-0.5126663689897979,486.0
246605,223.06666666666666,-0.5440023256920166,513.0
246943,219.4,-0.5753382823942352,510.5
246957,218.8777777777778,-0.6066742390964539,508.0
247146,218.35555555555555,-0.6380101957986725,545.0
247636,217.83333333333334,-0.6693461525008911,525.0
247934,217.3111111111111,-0.7006821092031097,525.0
248111,216.7888888888889,-0.7320180659053284,540.0
248601,216.26666666666665,-0.763354022607547,473.0
248924,215.74444444444444,-0.7946899793097657,466.0
249073,215.2222222222222,-0.8260259360119843,446.6666666666667
249172,214.7,-0.8907104604514662,427.3333333333333
249252,212.28333333333333,-0.9553949848909482,408.0
